L00000071,    3.283691,    3.387756,    3.326111,    3.179626,    3.184814,    3.309937,    3.270264,    3.158875,   
L00000072,    3.283691,    3.387756,    3.326111,    3.179932,    3.184814,    3.310242,    3.270264,    3.159180,   
L00000073,    3.283997,    3.388062,    3.326721,    3.180237,    3.185120,    3.310547,    3.270569,    3.159180,   
L00000074,    3.284912,    3.388672,    3.326416,    3.180542,    3.185425,    3.311157,    3.271179,    3.160095,   
L00000075,    3.284912,    3.388367,    3.326721,    3.179932,    3.184814,    3.310242,    3.270874,    3.159485,   
L00000076,    3.283997,    3.388062,    3.326111,    3.179626,    3.184814,    3.309937,    3.270569,    3.158875,   
L00000077,    3.283081,    3.387146,    3.325806,    3.179321,    3.184509,    3.309937,    3.269958,    3.158569,   
L00000078,    3.283691,    3.388062,    3.326111,    3.179932,    3.184814,    3.310547,    3.270874,    3.158875,   
L00000079,    3.283386,    3.387756,    3.326111,    3.179626,    3.184814,    3.310242,    3.270264,    3.158569,   
L00000080,    3.283691,    3.387756,    3.326111,    3.179626,    3.184814,    3.310242,    3.270569,    3.158875,   
L00000081,    3.284607,    3.388367,    3.326721,    3.179932,    3.184509,    3.310547,    3.271179,    3.159790,   
L00000082,    3.285522,    3.388672,    3.327026,    3.180542,    3.185425,    3.310852,    3.270874,    3.160400,   
L00000083,    3.284607,    3.387756,    3.326416,    3.179932,    3.184814,    3.310547,    3.269958,    3.159485,   
L00000084,    3.283997,    3.387451,    3.325806,    3.179016,    3.184509,    3.309631,    3.270569,    3.158569,   
L00000085,    3.283386,    3.387146,    3.325806,    3.179626,    3.184204,    3.309631,    3.270569,    3.158569,   
L00000086,    3.284302,    3.387756,    3.326416,    3.180237,    3.184814,    3.310547,    3.270874,    3.159485,   
L00000087,    3.284607,    3.387756,    3.326416,    3.179626,    3.185120,    3.310547,    3.270264,    3.159180,   
L00000088,    3.284912,    3.388062,    3.326721,    3.180237,    3.185120,    3.310852,    3.271179,    3.159485,   
L00000089,    3.284302,    3.388062,    3.326416,    3.180237,    3.185120,    3.310547,    3.270874,    3.159180,   
L00000090,    3.284302,    3.388367,    3.326416,    3.179626,    3.184814,    3.310547,    3.270874,    3.159790,   
L00000091,    3.284302,    3.387451,    3.326416,    3.179626,    3.184509,    3.310242,    3.270874,    3.159180,   
L00000092,    3.284912,    3.388367,    3.326416,    3.179626,    3.184509,    3.310242,    3.270874,    3.159485,   
L00000093,    3.283691,    3.387146,    3.325806,    3.179321,    3.184814,    3.309937,    3.270264,    3.158569,   
L00000094,    3.282471,    3.386841,    3.325806,    3.179321,    3.184204,    3.309631,    3.269958,    3.157959,   
L00000095,    3.282776,    3.387146,    3.326111,    3.179016,    3.184509,    3.309937,    3.269958,    3.158264,   
L00000096,    3.284302,    3.388367,    3.326721,    3.179932,    3.185425,    3.310242,    3.271179,    3.159485,   
L00000097,    3.284912,    3.388977,    3.327026,    3.180542,    3.185120,    3.311157,    3.271790,    3.159790,   
L00000098,    3.284912,    3.388367,    3.326416,    3.180237,    3.184814,    3.310547,    3.270874,    3.159790,   
L00000099,    3.283081,    3.387451,    3.325806,    3.179016,    3.184204,    3.309631,    3.269958,    3.158875,   
L00000100,    3.283081,    3.387756,    3.325806,    3.179626,    3.184814,    3.309937,    3.270264,    3.158875,   
L00000101,    3.282776,    3.387451,    3.325806,    3.179321,    3.184509,    3.310242,    3.270264,    3.158875,   
L00000102,    3.283386,    3.387756,    3.326111,    3.179932,    3.184814,    3.310242,    3.270874,    3.159180,   
L00000103,    3.282776,    3.386841,    3.325806,    3.179016,    3.184509,    3.309937,    3.270569,    3.158569,   
L00000104,    3.283386,    3.388062,    3.326416,    3.179932,    3.185120,    3.310547,    3.270569,    3.158875,   
L00000105,    3.283081,    3.388062,    3.326416,    3.179626,    3.185120,    3.310547,    3.270569,    3.159180,   
L00000106,    3.284302,    3.388672,    3.326721,    3.180542,    3.185425,    3.310852,    3.271484,    3.159790,   
L00000107,    3.285217,    3.388977,    3.326721,    3.180542,    3.185425,    3.310852,    3.271484,    3.160095,   
L00000108,    3.283997,    3.388672,    3.326416,    3.179626,    3.184814,    3.310242,    3.271179,    3.159180,   
L00000109,    3.282166,    3.386841,    3.325195,    3.179016,    3.183899,    3.309937,    3.270264,    3.158569,   
L00000110,    3.282776,    3.387756,    3.326111,    3.179321,    3.184814,    3.309937,    3.270569,    3.158875,   
L00000111,    3.283691,    3.387756,    3.325806,    3.179932,    3.184814,    3.309937,    3.270569,    3.159180,   
L00000112,    3.283386,    3.387756,    3.325806,    3.180237,    3.184509,    3.310242,    3.270264,    3.158875,   
L00000113,    3.282776,    3.387146,    3.326111,    3.179626,    3.184814,    3.309937,    3.269958,    3.158875,   
L00000114,    3.283997,    3.388062,    3.326416,    3.179932,    3.185120,    3.310547,    3.271179,    3.158875,   
L00000115,    3.284607,    3.388672,    3.326721,    3.180237,    3.185425,    3.310547,    3.270874,    3.159790,   
L00000116,    3.283691,    3.387756,    3.325500,    3.179321,    3.184509,    3.309937,    3.270264,    3.159180,   
L00000117,    3.281860,    3.386841,    3.325806,    3.179016,    3.184204,    3.310242,    3.270264,    3.158264,   
L00000118,    3.283386,    3.387756,    3.326111,    3.179626,    3.184509,    3.310242,    3.270874,    3.158569,   
L00000119,    3.283386,    3.387756,    3.325806,    3.179626,    3.184814,    3.310242,    3.270569,    3.159180,   
L00000120,    3.283081,    3.387756,    3.326416,    3.179321,    3.184814,    3.310547,    3.270874,    3.159180,   
L00000121,    3.282776,    3.387756,    3.325806,    3.179626,    3.184509,    3.310242,    3.270569,    3.158569,   
L00000122,    3.284912,    3.388977,    3.327026,    3.180847,    3.185425,    3.311157,    3.271484,    3.160400,   
L00000123,    3.284607,    3.388672,    3.326721,    3.180237,    3.185425,    3.310852,    3.271790,    3.160095,   
L00000124,    3.283997,    3.388367,    3.326416,    3.180237,    3.184814,    3.310547,    3.270874,    3.159485,   
L00000125,    3.283081,    3.387451,    3.326111,    3.179321,    3.184814,    3.309937,    3.270264,    3.158875,   
L00000126,    3.283997,    3.387756,    3.326111,    3.179321,    3.185120,    3.310852,    3.270874,    3.159485,   
L00000127,    3.283691,    3.387756,    3.326416,    3.179626,    3.184814,    3.310242,    3.270874,    3.159485,   
L00000128,    3.282166,    3.387146,    3.325806,    3.179321,    3.184204,    3.309937,    3.270874,    3.158569,   
L00000129,    3.281250,    3.386536,    3.325500,    3.179016,    3.184204,    3.309326,    3.269958,    3.157654,   
L00000130,    3.282776,    3.387756,    3.326416,    3.179626,    3.184509,    3.310242,    3.270569,    3.158875,   
L00000131,    3.284302,    3.388367,    3.326721,    3.180237,    3.185120,    3.310852,    3.271179,    3.159790,   
L00000132,    3.284302,    3.388672,    3.326111,    3.180237,    3.185120,    3.310852,    3.271484,    3.159790,   
L00000133,    3.282776,    3.387451,    3.325806,    3.179626,    3.184814,    3.310242,    3.270569,    3.158875,   
L00000134,    3.283691,    3.388367,    3.325806,    3.180237,    3.184814,    3.310242,    3.271179,    3.159180,   
L00000135,    3.282471,    3.387756,    3.325806,    3.179626,    3.184509,    3.309937,    3.270874,    3.158875,   
L00000136,    3.283386,    3.388062,    3.326416,    3.179932,    3.184814,    3.310242,    3.270874,    3.159180,   
L00000137,    3.282166,    3.387451,    3.325500,    3.179321,    3.184509,    3.309631,    3.270569,    3.158569,   
L00000138,    3.283386,    3.388062,    3.326111,    3.179626,    3.184814,    3.310242,    3.270874,    3.158875,   
L00000139,    3.282166,    3.387451,    3.325806,    3.179321,    3.184204,    3.309937,    3.270264,    3.158264,   
L00000140,    3.282776,    3.388062,    3.326416,    3.180237,    3.184814,    3.309937,    3.270569,    3.158875,   
L00000141,    3.283386,    3.388062,    3.326111,    3.180237,    3.185425,    3.310547,    3.271179,    3.158875,   
L00000142,    3.284607,    3.389282,    3.327026,    3.180542,    3.185425,    3.311462,    3.271790,    3.160095,   
L00000143,    3.283997,    3.388977,    3.326721,    3.180847,    3.185425,    3.310547,    3.271484,    3.159790,   
L00000144,    3.283386,    3.387756,    3.326111,    3.179626,    3.184509,    3.310242,    3.270874,    3.159180,   
L00000145,    3.282166,    3.386841,    3.325806,    3.178711,    3.183899,    3.309631,    3.270264,    3.158264,   
L00000146,    3.283691,    3.388367,    3.326111,    3.179932,    3.184204,    3.310242,    3.270874,    3.159180,   
L00000147,    3.282471,    3.387451,    3.326111,    3.179321,    3.184509,    3.310242,    3.270874,    3.158875,   
L00000148,    3.283997,    3.388367,    3.326416,    3.180237,    3.184814,    3.310547,    3.271179,    3.159485,   
L00000149,    3.282776,    3.387451,    3.325806,    3.179626,    3.184509,    3.310242,    3.270264,    3.158569,   
L00000150,    3.283691,    3.388367,    3.326721,    3.180237,    3.185120,    3.310547,    3.271179,    3.159485,   
L00000151,    3.283386,    3.387756,    3.326721,    3.179626,    3.184814,    3.310242,    3.270874,    3.159180,   
L00000152,    3.284607,    3.388977,    3.326416,    3.180237,    3.185120,    3.310852,    3.271484,    3.159790,   
L00000153,    3.283691,    3.388367,    3.325806,    3.179626,    3.184814,    3.310242,    3.270874,    3.159485,   
L00000154,    3.282776,    3.387756,    3.325500,    3.179321,    3.184814,    3.310242,    3.270569,    3.158569,   
L00000155,    3.282166,    3.387146,    3.325500,    3.179016,    3.184204,    3.309937,    3.270264,    3.158569,   
L00000156,    3.283691,    3.388062,    3.326111,    3.179626,    3.185120,    3.310547,    3.270569,    3.159180,   
L00000157,    3.283691,    3.388367,    3.326111,    3.179626,    3.184814,    3.310547,    3.271179,    3.159485,   
L00000158,    3.284302,    3.388672,    3.326721,    3.180237,    3.185120,    3.310547,    3.271484,    3.159790,   
L00000159,    3.283081,    3.387451,    3.325806,    3.179321,    3.185120,    3.310547,    3.270569,    3.159180,   
L00000160,    3.283691,    3.388062,    3.326416,    3.180237,    3.184509,    3.310547,    3.270874,    3.159485,   
L00000161,    3.283386,    3.387756,    3.326416,    3.179932,    3.184509,    3.309937,    3.270874,    3.158875,   
L00000162,    3.284302,    3.388367,    3.326111,    3.179626,    3.185425,    3.310242,    3.271179,    3.159485,   
L00000163,    3.282471,    3.387146,    3.325806,    3.179321,    3.184204,    3.310242,    3.270264,    3.158569,   
L00000164,    3.282471,    3.387451,    3.325806,    3.179626,    3.184509,    3.309937,    3.270569,    3.158569,   
L00000165,    3.283386,    3.387756,    3.326111,    3.179932,    3.184814,    3.310547,    3.271179,    3.159180,   
L00000166,    3.283691,    3.389282,    3.326416,    3.180237,    3.185120,    3.310852,    3.271790,    3.159790,   
L00000167,    3.283386,    3.388367,    3.326416,    3.179932,    3.184814,    3.310547,    3.270874,    3.159485,   
L00000168,    3.283997,    3.388062,    3.326416,    3.179626,    3.185120,    3.310547,    3.270874,    3.159485,   
L00000169,    3.283081,    3.387756,    3.326111,    3.179321,    3.185425,    3.310547,    3.270874,    3.158875,   
L00000170,    3.283997,    3.388672,    3.326721,    3.180237,    3.185120,    3.311157,    3.271484,    3.159790,   
L00000171,    3.283386,    3.388367,    3.326721,    3.180237,    3.185120,    3.310547,    3.271484,    3.159485,   
L00000172,    3.285217,    3.389282,    3.326721,    3.180847,    3.185730,    3.311462,    3.271790,    3.160400,   
L00000173,    3.283386,    3.388062,    3.326416,    3.179932,    3.185120,    3.310547,    3.270874,    3.159485,   
L00000174,    3.283691,    3.388367,    3.326416,    3.179932,    3.185120,    3.310547,    3.271179,    3.159180,   
L00000175,    3.282166,    3.387451,    3.325500,    3.179321,    3.184204,    3.309937,    3.270874,    3.158569,   
L00000176,    3.282776,    3.388062,    3.325806,    3.179932,    3.184509,    3.310547,    3.271179,    3.159485,   
L00000177,    3.283081,    3.387756,    3.325806,    3.179626,    3.185120,    3.310547,    3.270874,    3.158875,   
L00000178,    3.283386,    3.387756,    3.325806,    3.179932,    3.184509,    3.310852,    3.271179,    3.158875,   
L00000179,    3.282471,    3.387146,    3.325806,    3.179321,    3.184509,    3.309937,    3.270874,    3.159180,   
L00000180,    3.282166,    3.387756,    3.325806,    3.179626,    3.184814,    3.310242,    3.270874,    3.158875,   
L00000181,    3.281250,    3.386536,    3.325806,    3.178711,    3.184204,    3.309631,    3.270264,    3.158264,   
L00000182,    3.282166,    3.387756,    3.325806,    3.179321,    3.184814,    3.310242,    3.270874,    3.158569,   
L00000183,    3.281860,    3.387451,    3.325500,    3.179321,    3.184814,    3.309937,    3.270569,    3.159180,   
L00000184,    3.283691,    3.388672,    3.326721,    3.180237,    3.185425,    3.311157,    3.272095,    3.160095,   
L00000185,    3.282471,    3.388367,    3.326111,    3.180237,    3.184814,    3.310852,    3.271179,    3.159485,   
L00000186,    3.283691,    3.388977,    3.326721,    3.180542,    3.185730,    3.311157,    3.271790,    3.159790,   
L00000187,    3.282471,    3.388062,    3.325806,    3.179932,    3.184814,    3.310242,    3.270874,    3.159180,   
L00000188,    3.283081,    3.388062,    3.326416,    3.179932,    3.184814,    3.310242,    3.271179,    3.159485,   
L00000189,    3.282776,    3.388367,    3.325806,    3.179932,    3.185120,    3.310547,    3.271179,    3.159485,   
L00000190,    3.284302,    3.389282,    3.326721,    3.180847,    3.185425,    3.311157,    3.272095,    3.160400,   
L00000191,    3.284302,    3.389282,    3.326721,    3.181152,    3.185425,    3.310852,    3.271790,    3.160400,   
L00000192,    3.284302,    3.388977,    3.326721,    3.180237,    3.185425,    3.311157,    3.271790,    3.160400,   
L00000193,    3.283081,    3.388367,    3.326111,    3.179932,    3.184509,    3.310852,    3.271484,    3.159790,   
L00000194,    3.283386,    3.388367,    3.326111,    3.180237,    3.184814,    3.310547,    3.271179,    3.159790,   
L00000195,    3.281555,    3.387451,    3.325195,    3.179321,    3.184509,    3.309631,    3.270569,    3.158569,   
L00000196,    3.282776,    3.388062,    3.326111,    3.179321,    3.184509,    3.310242,    3.271179,    3.159485,   
L00000197,    3.282166,    3.387451,    3.325806,    3.179626,    3.184509,    3.310242,    3.270874,    3.158569,   
L00000198,    3.283081,    3.388672,    3.326721,    3.180237,    3.185120,    3.311157,    3.271484,    3.159180,   
L00000199,    3.282471,    3.387756,    3.325806,    3.179321,    3.184509,    3.310242,    3.271179,    3.158875,   
L00000200,    3.283386,    3.388672,    3.326721,    3.179932,    3.185120,    3.310852,    3.271179,    3.159485,   
L00000201,    3.281555,    3.387756,    3.325806,    3.179626,    3.184814,    3.310547,    3.270569,    3.158569,   
L00000202,    3.282471,    3.387451,    3.326416,    3.179626,    3.185425,    3.310242,    3.271179,    3.158875,   
L00000203,    3.281860,    3.387146,    3.325806,    3.179626,    3.184814,    3.310242,    3.270874,    3.158569,   
L00000204,    3.283997,    3.389282,    3.326416,    3.180237,    3.185120,    3.311157,    3.271484,    3.160095,   
L00000205,    3.283386,    3.388672,    3.327026,    3.180237,    3.185425,    3.310852,    3.271790,    3.160400,   
L00000206,    3.283691,    3.388977,    3.327026,    3.180237,    3.185425,    3.311157,    3.271790,    3.160095,   
L00000207,    3.282166,    3.388062,    3.326111,    3.179932,    3.184814,    3.310242,    3.270874,    3.158875,   
L00000208,    3.283691,    3.388672,    3.326416,    3.180542,    3.185120,    3.310852,    3.271790,    3.160095,   
L00000209,    3.283081,    3.388062,    3.326111,    3.179932,    3.184509,    3.310547,    3.271179,    3.159180,   
L00000210,    3.283386,    3.388672,    3.326416,    3.179932,    3.185120,    3.310547,    3.271484,    3.159485,   
L00000211,    3.281860,    3.387146,    3.325500,    3.179626,    3.184204,    3.309937,    3.270874,    3.158875,   
L00000212,    3.282776,    3.388062,    3.326111,    3.179932,    3.184204,    3.310547,    3.271179,    3.158875,   
L00000213,    3.280945,    3.386841,    3.325500,    3.179321,    3.184204,    3.309937,    3.270569,    3.158569,   
L00000214,    3.282166,    3.388062,    3.326111,    3.179321,    3.184814,    3.310547,    3.270874,    3.159180,   
L00000215,    3.282166,    3.388062,    3.325806,    3.179626,    3.185120,    3.310547,    3.271179,    3.159180,   
L00000216,    3.282776,    3.388367,    3.326111,    3.180237,    3.185425,    3.310852,    3.271484,    3.159180,   
L00000217,    3.282471,    3.388367,    3.325806,    3.179932,    3.185120,    3.310547,    3.271484,    3.159180,   
L00000218,    3.283386,    3.388672,    3.326111,    3.180542,    3.185730,    3.311462,    3.271790,    3.159790,   
L00000219,    3.283386,    3.388672,    3.326416,    3.179932,    3.185120,    3.310547,    3.271484,    3.159485,   
L00000220,    3.283386,    3.388367,    3.326111,    3.179932,    3.185120,    3.310852,    3.271484,    3.159485,   
L00000221,    3.281250,    3.387146,    3.325500,    3.179016,    3.184204,    3.309631,    3.269958,    3.158569,   
L00000222,    3.281860,    3.387756,    3.325195,    3.179626,    3.184814,    3.310242,    3.270874,    3.158875,   
L00000223,    3.281250,    3.387146,    3.325500,    3.178711,    3.184509,    3.309937,    3.270874,    3.158569,   
L00000224,    3.282776,    3.388062,    3.326721,    3.180237,    3.184814,    3.310852,    3.271790,    3.159790,   
L00000225,    3.281555,    3.387451,    3.325806,    3.179626,    3.184509,    3.310242,    3.270569,    3.158569,   
L00000226,    3.282776,    3.388062,    3.326416,    3.179626,    3.184814,    3.310242,    3.271179,    3.159485,   
L00000227,    3.282776,    3.388367,    3.326111,    3.179932,    3.185120,    3.310547,    3.271484,    3.159790,   
L00000228,    3.284302,    3.388672,    3.326416,    3.180237,    3.185120,    3.310852,    3.271790,    3.159790,   
L00000229,    3.282166,    3.387146,    3.325806,    3.179321,    3.184509,    3.309937,    3.270874,    3.159180,   
L00000230,    3.281860,    3.387146,    3.326111,    3.179016,    3.184509,    3.309937,    3.270874,    3.158569,   
L00000231,    3.281250,    3.386841,    3.325500,    3.178406,    3.184204,    3.309631,    3.270264,    3.158569,   
L00000232,    3.283997,    3.388672,    3.326721,    3.180542,    3.185425,    3.310852,    3.271484,    3.159790,   
L00000233,    3.283081,    3.387756,    3.326721,    3.180237,    3.184814,    3.310242,    3.271179,    3.159180,   
L00000234,    3.283386,    3.388672,    3.326416,    3.180542,    3.185120,    3.310547,    3.271179,    3.160095,   
L00000235,    3.282776,    3.387756,    3.326111,    3.179626,    3.184814,    3.310242,    3.270874,    3.159485,   
L00000236,    3.284607,    3.388977,    3.326721,    3.180847,    3.185120,    3.311157,    3.271790,    3.160706,   
L00000237,    3.283691,    3.388367,    3.326721,    3.180542,    3.185120,    3.310852,    3.271790,    3.159790,   
L00000238,    3.284302,    3.388672,    3.326721,    3.180542,    3.185425,    3.310852,    3.271484,    3.160095,   
L00000239,    3.283081,    3.387756,    3.326111,    3.179932,    3.184204,    3.309937,    3.271179,    3.159485,   
L00000240,    3.282776,    3.387756,    3.325806,    3.179626,    3.184814,    3.310242,    3.270874,    3.158875,   
L00000241,    3.281250,    3.386536,    3.325806,    3.178711,    3.184509,    3.309631,    3.270264,    3.158264,   
L00000242,    3.282166,    3.387756,    3.325806,    3.179626,    3.184814,    3.310547,    3.270874,    3.158875,   
L00000243,    3.282471,    3.387756,    3.326416,    3.179626,    3.184509,    3.310852,    3.271179,    3.159180,   
L00000244,    3.283386,    3.388672,    3.326416,    3.180237,    3.185120,    3.310852,    3.271790,    3.159790,   
L00000245,    3.281860,    3.387146,    3.325806,    3.178711,    3.184204,    3.309937,    3.271179,    3.158875,   
L00000246,    3.282471,    3.388062,    3.326111,    3.179626,    3.184509,    3.310547,    3.271179,    3.159790,   
L00000247,    3.281860,    3.387756,    3.325500,    3.179321,    3.184509,    3.310242,    3.271179,    3.158875,   
L00000248,    3.283081,    3.388062,    3.326721,    3.179932,    3.185425,    3.311157,    3.271484,    3.159790,   
L00000249,    3.282471,    3.387756,    3.326416,    3.180237,    3.185120,    3.310242,    3.271484,    3.159180,   
L00000250,    3.284912,    3.389587,    3.327332,    3.180237,    3.185425,    3.311462,    3.272400,    3.160706,   
L00000251,    3.283386,    3.388367,    3.326111,    3.179932,    3.185120,    3.310852,    3.271179,    3.159790,   
L00000252,    3.283081,    3.388062,    3.326416,    3.179626,    3.184814,    3.310547,    3.271179,    3.159485,   
L00000253,    3.282166,    3.387756,    3.326111,    3.179321,    3.185120,    3.310242,    3.270874,    3.159485,   
