L00000059,    3.249817,    3.395996,    3.234863,    3.234863,    3.108215,    3.522339,    3.243103,    3.233032,   
L00000060,    3.251343,    3.388977,    3.237305,    3.236389,    3.109131,    3.524170,    3.244629,    3.235168,   
L00000061,    3.250732,    3.397827,    3.236694,    3.235474,    3.108826,    3.523254,    3.244019,    3.234253,   
L00000062,    3.250122,    3.386536,    3.235474,    3.234558,    3.107910,    3.522644,    3.243103,    3.233337,   
L00000063,    3.250427,    3.395996,    3.235779,    3.235168,    3.108215,    3.522949,    3.243713,    3.233643,   
L00000064,    3.250732,    3.387756,    3.236694,    3.235779,    3.108826,    3.523254,    3.244324,    3.234558,   
L00000065,    3.251343,    3.397522,    3.236694,    3.236084,    3.109131,    3.523560,    3.244324,    3.235168,   
L00000066,    3.250427,    3.388062,    3.236389,    3.235168,    3.108215,    3.522644,    3.243713,    3.233948,   
L00000067,    3.250732,    3.397522,    3.236694,    3.236084,    3.109131,    3.523254,    3.244019,    3.234558,   
L00000068,    3.249512,    3.386230,    3.235474,    3.234863,    3.107910,    3.522339,    3.243408,    3.233032,   
L00000069,    3.250732,    3.396912,    3.235779,    3.235779,    3.108521,    3.522949,    3.243713,    3.233948,   
L00000070,    3.250732,    3.388062,    3.236389,    3.235474,    3.108521,    3.523254,    3.244019,    3.233643,   
L00000071,    3.250427,    3.397522,    3.236389,    3.235779,    3.108521,    3.522339,    3.243713,    3.234558,   
L00000072,    3.251343,    3.388672,    3.236694,    3.236084,    3.109131,    3.523254,    3.244629,    3.234558,   
L00000073,    3.250122,    3.396606,    3.235779,    3.234863,    3.108215,    3.522644,    3.243408,    3.233948,   
L00000074,    3.250732,    3.388977,    3.237000,    3.235779,    3.108826,    3.523560,    3.244019,    3.234558,   
L00000075,    3.250122,    3.396606,    3.236389,    3.235168,    3.108215,    3.523254,    3.244324,    3.233948,   
L00000076,    3.249817,    3.387451,    3.235779,    3.234863,    3.108215,    3.522644,    3.243408,    3.233337,   
L00000077,    3.250122,    3.396606,    3.236084,    3.235474,    3.108215,    3.523254,    3.243713,    3.233948,   
L00000078,    3.250732,    3.388062,    3.236389,    3.235779,    3.108521,    3.523560,    3.244019,    3.234253,   
L00000079,    3.251648,    3.397217,    3.237305,    3.236389,    3.108826,    3.523865,    3.244324,    3.234863,   
L00000080,    3.250122,    3.387146,    3.235474,    3.235168,    3.108521,    3.523254,    3.243713,    3.233643,   
L00000081,    3.250427,    3.396301,    3.236084,    3.234863,    3.108826,    3.522949,    3.243408,    3.234253,   
L00000082,    3.249817,    3.386230,    3.235474,    3.234253,    3.107605,    3.522339,    3.243408,    3.233337,   
L00000083,    3.250732,    3.396606,    3.236084,    3.235779,    3.108215,    3.522644,    3.244019,    3.234253,   
L00000084,    3.250427,    3.386841,    3.235474,    3.234253,    3.108215,    3.522644,    3.243408,    3.233337,   
L00000085,    3.251343,    3.396912,    3.237000,    3.236084,    3.108826,    3.523560,    3.244324,    3.235168,   
L00000086,    3.250427,    3.387146,    3.236084,    3.234558,    3.107910,    3.522339,    3.243408,    3.233643,   
L00000087,    3.249817,    3.395691,    3.235168,    3.234558,    3.107910,    3.522034,    3.242798,    3.233337,   
L00000088,    3.250732,    3.388062,    3.235779,    3.235779,    3.108826,    3.522949,    3.243713,    3.234253,   
L00000089,    3.250122,    3.395691,    3.234863,    3.234558,    3.108215,    3.522339,    3.243408,    3.233948,   
L00000090,    3.251038,    3.388367,    3.237000,    3.235779,    3.108826,    3.523560,    3.244324,    3.234558,   
L00000091,    3.251648,    3.397827,    3.237000,    3.236389,    3.109131,    3.523865,    3.244324,    3.234558,   
L00000092,    3.251038,    3.388977,    3.237305,    3.236084,    3.109131,    3.523560,    3.244019,    3.234558,   
L00000093,    3.250427,    3.395691,    3.236084,    3.235474,    3.108521,    3.522644,    3.243713,    3.233643,   
L00000094,    3.250122,    3.387451,    3.236084,    3.234863,    3.108215,    3.522644,    3.243713,    3.233643,   
L00000095,    3.249817,    3.395386,    3.234863,    3.234558,    3.107910,    3.522339,    3.243103,    3.233337,   
L00000096,    3.251038,    3.388062,    3.236389,    3.235474,    3.108826,    3.523254,    3.243713,    3.233948,   
L00000097,    3.249817,    3.395081,    3.235168,    3.234558,    3.107605,    3.522339,    3.243103,    3.233032,   
L00000098,    3.250122,    3.386841,    3.235779,    3.234863,    3.108215,    3.522644,    3.243408,    3.233948,   
L00000099,    3.250732,    3.396301,    3.236084,    3.235474,    3.108826,    3.523254,    3.244324,    3.234253,   
L00000100,    3.250122,    3.387756,    3.236084,    3.235474,    3.108215,    3.522949,    3.243713,    3.233948,   
L00000101,    3.250427,    3.395386,    3.235779,    3.235779,    3.108826,    3.523254,    3.243408,    3.233948,   
L00000102,    3.249817,    3.386536,    3.235474,    3.234558,    3.107910,    3.522339,    3.243103,    3.233643,   
L00000103,    3.250122,    3.395081,    3.235474,    3.234863,    3.108215,    3.522949,    3.243408,    3.233337,   
L00000104,    3.251038,    3.388062,    3.236389,    3.235474,    3.108826,    3.523865,    3.244019,    3.234558,   
L00000105,    3.249817,    3.395081,    3.235168,    3.234558,    3.107605,    3.522339,    3.242798,    3.233337,   
L00000106,    3.250427,    3.388062,    3.235779,    3.235779,    3.108521,    3.523560,    3.243713,    3.234253,   
L00000107,    3.251343,    3.396912,    3.237000,    3.235779,    3.109131,    3.522949,    3.244019,    3.234863,   
L00000108,    3.250427,    3.387756,    3.235779,    3.235168,    3.108521,    3.522949,    3.244019,    3.234253,   
L00000109,    3.250427,    3.395996,    3.235779,    3.235474,    3.108521,    3.523254,    3.244019,    3.233948,   
L00000110,    3.251038,    3.388672,    3.237305,    3.236389,    3.109131,    3.523254,    3.244324,    3.234558,   
L00000111,    3.250732,    3.395996,    3.236084,    3.235779,    3.108826,    3.522949,    3.244019,    3.234558,   
L00000112,    3.250732,    3.388367,    3.236389,    3.235474,    3.108826,    3.523254,    3.243713,    3.233948,   
L00000113,    3.250427,    3.395081,    3.235779,    3.235168,    3.108521,    3.522339,    3.243103,    3.233643,   
L00000114,    3.249817,    3.386536,    3.235474,    3.234558,    3.107910,    3.522034,    3.243103,    3.233337,   
L00000115,    3.250732,    3.395386,    3.236084,    3.235474,    3.108521,    3.523254,    3.244324,    3.233948,   
L00000116,    3.249817,    3.386841,    3.235779,    3.234558,    3.108215,    3.522339,    3.243408,    3.233643,   
L00000117,    3.251038,    3.395996,    3.236084,    3.235779,    3.108521,    3.522949,    3.244324,    3.234253,   
L00000118,    3.250427,    3.388062,    3.235779,    3.235779,    3.108521,    3.522949,    3.243713,    3.233948,   
L00000119,    3.251038,    3.395996,    3.236389,    3.235779,    3.108521,    3.523254,    3.244019,    3.234253,   
L00000120,    3.251343,    3.388672,    3.236389,    3.235779,    3.108521,    3.523865,    3.244324,    3.234558,   
L00000121,    3.251343,    3.396606,    3.237000,    3.236389,    3.109131,    3.523560,    3.244324,    3.234558,   
L00000122,    3.251038,    3.388672,    3.236084,    3.235168,    3.108521,    3.522949,    3.244019,    3.233948,   
L00000123,    3.251343,    3.396606,    3.236694,    3.236389,    3.109131,    3.523254,    3.244019,    3.234558,   
L00000124,    3.250732,    3.388062,    3.235474,    3.234558,    3.108215,    3.522339,    3.243408,    3.233948,   
L00000125,    3.250732,    3.395996,    3.236389,    3.235779,    3.108826,    3.523254,    3.244019,    3.234558,   
L00000126,    3.251038,    3.388977,    3.236389,    3.235779,    3.108826,    3.523254,    3.244019,    3.234253,   
L00000127,    3.249512,    3.393860,    3.234863,    3.234558,    3.107910,    3.522339,    3.243103,    3.233643,   
L00000128,    3.251038,    3.388977,    3.236694,    3.235779,    3.108521,    3.523865,    3.244324,    3.234558,   
L00000129,    3.249817,    3.394165,    3.235168,    3.234863,    3.107910,    3.522339,    3.243408,    3.233643,   
L00000130,    3.251038,    3.388367,    3.236389,    3.235779,    3.108521,    3.523560,    3.244019,    3.234253,   
L00000131,    3.249817,    3.393860,    3.234863,    3.234558,    3.107605,    3.522339,    3.243408,    3.233337,   
L00000132,    3.251038,    3.388367,    3.236389,    3.236389,    3.109131,    3.522949,    3.244324,    3.234253,   
L00000133,    3.249512,    3.393860,    3.234863,    3.234253,    3.107910,    3.522339,    3.242798,    3.233337,   
L00000134,    3.250732,    3.388367,    3.236694,    3.235474,    3.108521,    3.522949,    3.244019,    3.233948,   
L00000135,    3.250122,    3.393860,    3.234863,    3.234253,    3.107910,    3.522339,    3.243408,    3.233643,   
L00000136,    3.250427,    3.387451,    3.235779,    3.234863,    3.108521,    3.522949,    3.243713,    3.233643,   
L00000137,    3.250732,    3.395691,    3.236694,    3.236084,    3.108826,    3.523254,    3.244019,    3.234558,   
L00000138,    3.251648,    3.389282,    3.237000,    3.236389,    3.109436,    3.523865,    3.244324,    3.234863,   
L00000139,    3.250427,    3.394775,    3.235168,    3.235168,    3.108521,    3.522339,    3.243408,    3.233643,   
L00000140,    3.249512,    3.388062,    3.235779,    3.234558,    3.107910,    3.522339,    3.243103,    3.233643,   
L00000141,    3.250122,    3.394470,    3.235474,    3.235168,    3.108521,    3.522644,    3.243713,    3.233337,   
L00000142,    3.250122,    3.387756,    3.234863,    3.234253,    3.107300,    3.522034,    3.243408,    3.233337,   
L00000143,    3.250122,    3.394470,    3.235779,    3.235168,    3.108215,    3.522644,    3.244019,    3.233948,   
L00000144,    3.250732,    3.388672,    3.236389,    3.235474,    3.108521,    3.523254,    3.243713,    3.233948,   
L00000145,    3.251343,    3.395691,    3.236694,    3.236389,    3.109131,    3.523560,    3.244324,    3.234558,   
L00000146,    3.249817,    3.387451,    3.235474,    3.234863,    3.108215,    3.522644,    3.243713,    3.233337,   
L00000147,    3.249512,    3.393250,    3.234863,    3.234558,    3.108215,    3.522339,    3.243408,    3.233643,   
L00000148,    3.249512,    3.386841,    3.234863,    3.234863,    3.108215,    3.522034,    3.243103,    3.233643,   
L00000149,    3.250427,    3.394165,    3.235779,    3.235168,    3.108215,    3.522949,    3.243408,    3.233948,   
L00000150,    3.251038,    3.388062,    3.237000,    3.235779,    3.108521,    3.522644,    3.243713,    3.233948,   
L00000151,    3.249512,    3.393250,    3.235168,    3.234558,    3.107910,    3.522034,    3.242798,    3.233337,   
L00000152,    3.251343,    3.388977,    3.236694,    3.236084,    3.108826,    3.523560,    3.244629,    3.234558,   
L00000153,    3.251038,    3.395081,    3.236694,    3.235474,    3.108826,    3.522949,    3.244019,    3.234253,   
L00000154,    3.250732,    3.388672,    3.236084,    3.236084,    3.108826,    3.522949,    3.243713,    3.234253,   
L00000155,    3.250732,    3.395081,    3.236084,    3.235779,    3.109131,    3.522949,    3.244019,    3.233948,   
L00000156,    3.250427,    3.388672,    3.236084,    3.235168,    3.108521,    3.522644,    3.243103,    3.233948,   
L00000157,    3.251343,    3.395386,    3.236389,    3.236084,    3.108826,    3.523560,    3.244324,    3.234253,   
L00000158,    3.250427,    3.388977,    3.235779,    3.234863,    3.108215,    3.522339,    3.243408,    3.234253,   
L00000159,    3.250732,    3.394470,    3.236389,    3.235474,    3.108826,    3.523254,    3.244019,    3.233948,   
L00000160,    3.250732,    3.388367,    3.236694,    3.234863,    3.108215,    3.522644,    3.244019,    3.233948,   
L00000161,    3.250122,    3.393250,    3.235474,    3.234558,    3.107910,    3.522644,    3.243408,    3.233643,   
L00000162,    3.249817,    3.388062,    3.235474,    3.235168,    3.108215,    3.522339,    3.243408,    3.233643,   
L00000163,    3.250732,    3.394165,    3.235779,    3.234863,    3.108215,    3.522644,    3.243103,    3.233948,   
L00000164,    3.251343,    3.389282,    3.237000,    3.236084,    3.108521,    3.523254,    3.244324,    3.234558,   
L00000165,    3.250427,    3.393250,    3.235168,    3.234558,    3.108521,    3.522644,    3.243713,    3.233948,   
L00000166,    3.251038,    3.388977,    3.237000,    3.236084,    3.108826,    3.523254,    3.244019,    3.234558,   
L00000167,    3.249817,    3.392639,    3.234863,    3.234863,    3.107910,    3.522034,    3.243408,    3.233032,   
L00000168,    3.251343,    3.389587,    3.237000,    3.236084,    3.108826,    3.523254,    3.244324,    3.234558,   
L00000169,    3.250122,    3.393860,    3.235474,    3.235168,    3.108521,    3.523254,    3.243408,    3.233643,   
L00000170,    3.251343,    3.389893,    3.237000,    3.236084,    3.109131,    3.523865,    3.244324,    3.234558,   
L00000171,    3.251038,    3.395081,    3.236694,    3.236084,    3.108826,    3.523560,    3.244324,    3.234558,   
L00000172,    3.250122,    3.388062,    3.235474,    3.234863,    3.107910,    3.522644,    3.243408,    3.233643,   
L00000173,    3.249512,    3.392944,    3.234863,    3.234558,    3.107910,    3.522034,    3.243408,    3.233643,   
L00000174,    3.250427,    3.388062,    3.234863,    3.234863,    3.108215,    3.522339,    3.243103,    3.233643,   
L00000175,    3.249817,    3.393250,    3.235168,    3.234253,    3.107910,    3.522339,    3.243103,    3.233337,   
L00000176,    3.251343,    3.389893,    3.236694,    3.236389,    3.108826,    3.523560,    3.244019,    3.234863,   
L00000177,    3.249817,    3.392639,    3.234863,    3.234253,    3.107605,    3.522034,    3.242798,    3.233337,   
L00000178,    3.251343,    3.389282,    3.236694,    3.235779,    3.108826,    3.523560,    3.244324,    3.234558,   
L00000179,    3.250427,    3.393250,    3.235779,    3.235474,    3.108521,    3.522644,    3.243408,    3.233643,   
L00000180,    3.250427,    3.387451,    3.235474,    3.234558,    3.108215,    3.522339,    3.243103,    3.233337,   
L00000181,    3.251343,    3.394775,    3.237000,    3.236084,    3.108826,    3.523560,    3.244019,    3.234558,   
L00000182,    3.250122,    3.387756,    3.235779,    3.234863,    3.108215,    3.522644,    3.243408,    3.233643,   
L00000183,    3.250122,    3.392639,    3.235474,    3.234558,    3.108215,    3.522034,    3.243103,    3.233643,   
L00000184,    3.250732,    3.388367,    3.236084,    3.235474,    3.108215,    3.522949,    3.243713,    3.233948,   
L00000185,    3.250427,    3.394165,    3.235779,    3.235168,    3.108826,    3.523254,    3.244019,    3.234253,   
L00000186,    3.249512,    3.387146,    3.234863,    3.233948,    3.107300,    3.522034,    3.242798,    3.233337,   
L00000187,    3.249512,    3.392639,    3.235168,    3.234863,    3.107605,    3.522644,    3.243103,    3.233643,   
L00000188,    3.251343,    3.389587,    3.237000,    3.236084,    3.109131,    3.523254,    3.244324,    3.234863,   
L00000189,    3.250732,    3.393555,    3.235474,    3.235168,    3.108215,    3.522949,    3.243408,    3.233948,   
L00000190,    3.250732,    3.388672,    3.236084,    3.235474,    3.108521,    3.522949,    3.244019,    3.234558,   
L00000191,    3.251038,    3.394470,    3.237000,    3.235779,    3.108826,    3.523560,    3.244019,    3.234558,   
L00000192,    3.251343,    3.388977,    3.236694,    3.235779,    3.109131,    3.522949,    3.243713,    3.234558,   
L00000193,    3.250732,    3.394470,    3.236389,    3.236084,    3.109131,    3.523254,    3.244324,    3.234558,   
L00000194,    3.250427,    3.388062,    3.236084,    3.234863,    3.108215,    3.522339,    3.243713,    3.233948,   
L00000195,    3.250427,    3.393860,    3.235779,    3.235168,    3.108826,    3.522949,    3.244019,    3.234253,   
L00000196,    3.249512,    3.387146,    3.235168,    3.234558,    3.107910,    3.522034,    3.243408,    3.233337,   
L00000197,    3.249817,    3.392639,    3.234863,    3.234863,    3.107910,    3.521729,    3.243408,    3.233337,   
L00000198,    3.250122,    3.387451,    3.235168,    3.234863,    3.107910,    3.522644,    3.243713,    3.233948,   
L00000199,    3.249817,    3.392944,    3.235168,    3.234863,    3.108215,    3.522339,    3.243103,    3.233643,   
L00000200,    3.251343,    3.389282,    3.237000,    3.236084,    3.109436,    3.523560,    3.244324,    3.234863,   
L00000201,    3.251038,    3.394165,    3.236694,    3.235779,    3.108826,    3.523254,    3.244019,    3.234558,   
L00000202,    3.250122,    3.387451,    3.235474,    3.234863,    3.107910,    3.522339,    3.243103,    3.233643,   
L00000203,    3.250427,    3.393555,    3.236084,    3.235168,    3.108215,    3.522339,    3.244019,    3.233948,   
L00000204,    3.251343,    3.389282,    3.236694,    3.236389,    3.109131,    3.523254,    3.244324,    3.234253,   
L00000205,    3.250427,    3.393860,    3.235474,    3.235168,    3.108215,    3.522644,    3.243713,    3.233948,   
L00000206,    3.251038,    3.388977,    3.236389,    3.236084,    3.109131,    3.523254,    3.244324,    3.234253,   
L00000207,    3.250732,    3.393860,    3.236084,    3.235779,    3.108521,    3.522949,    3.244019,    3.234253,   
L00000208,    3.250427,    3.388367,    3.235474,    3.235168,    3.107910,    3.522644,    3.243713,    3.233643,   
L00000209,    3.250732,    3.393860,    3.235474,    3.235474,    3.108215,    3.522949,    3.243713,    3.234253,   
L00000210,    3.250732,    3.388367,    3.235779,    3.236084,    3.108826,    3.523254,    3.244019,    3.234253,   
L00000211,    3.250122,    3.392944,    3.236084,    3.234863,    3.108215,    3.522644,    3.242798,    3.233643,   
L00000212,    3.250427,    3.387451,    3.235474,    3.234558,    3.107910,    3.522339,    3.243103,    3.233643,   
L00000213,    3.251343,    3.394470,    3.237000,    3.235779,    3.109131,    3.523560,    3.243713,    3.234253,   
L00000214,    3.250427,    3.388062,    3.235474,    3.235168,    3.108521,    3.522644,    3.243408,    3.233948,   
L00000215,    3.249817,    3.392944,    3.235168,    3.235168,    3.108215,    3.522949,    3.243408,    3.233643,   
L00000216,    3.251953,    3.389282,    3.237000,    3.236389,    3.109436,    3.523560,    3.244629,    3.235168,   
L00000217,    3.249817,    3.393250,    3.234863,    3.234863,    3.108215,    3.522339,    3.243408,    3.233643,   
L00000218,    3.250427,    3.387756,    3.235779,    3.235779,    3.108521,    3.523254,    3.244019,    3.234253,   
L00000219,    3.250732,    3.394470,    3.236084,    3.235474,    3.108521,    3.523254,    3.243408,    3.234253,   
L00000220,    3.250122,    3.387146,    3.235779,    3.234558,    3.108215,    3.522644,    3.243103,    3.233948,   
L00000221,    3.250732,    3.394470,    3.235779,    3.235779,    3.108826,    3.523254,    3.244324,    3.233948,   
L00000222,    3.250122,    3.387756,    3.235779,    3.234863,    3.107910,    3.522949,    3.242798,    3.233643,   
L00000223,    3.249817,    3.392944,    3.234558,    3.234863,    3.107910,    3.522034,    3.243103,    3.233643,   
L00000224,    3.251343,    3.388977,    3.237000,    3.236084,    3.109131,    3.523560,    3.244629,    3.234863,   
L00000225,    3.250732,    3.394165,    3.236084,    3.235474,    3.108521,    3.522949,    3.244019,    3.233948,   
L00000226,    3.250122,    3.387146,    3.235474,    3.234863,    3.108215,    3.522339,    3.243408,    3.233948,   
L00000227,    3.250732,    3.394775,    3.236389,    3.235474,    3.108521,    3.523254,    3.244019,    3.234253,   
L00000228,    3.250122,    3.386841,    3.235168,    3.234558,    3.107605,    3.521729,    3.243408,    3.233948,   
L00000229,    3.251343,    3.395081,    3.236389,    3.235779,    3.109131,    3.523560,    3.244324,    3.234558,   
L00000230,    3.251648,    3.389587,    3.237000,    3.236084,    3.109436,    3.523560,    3.244629,    3.234863,   
L00000231,    3.249512,    3.392334,    3.234558,    3.234558,    3.107910,    3.522644,    3.242798,    3.233337,   
L00000232,    3.250732,    3.387756,    3.235779,    3.235474,    3.108521,    3.522949,    3.243408,    3.233948,   
L00000233,    3.250732,    3.394165,    3.236694,    3.236084,    3.108826,    3.523254,    3.243713,    3.234253,   
L00000234,    3.250732,    3.387756,    3.235779,    3.235474,    3.108521,    3.522644,    3.243408,    3.234558,   
L00000235,    3.249512,    3.392334,    3.234558,    3.234558,    3.108215,    3.522034,    3.242798,    3.233337,   
L00000236,    3.251038,    3.388367,    3.236694,    3.235168,    3.108521,    3.522949,    3.244324,    3.234558,   
L00000237,    3.251343,    3.394470,    3.236389,    3.236084,    3.109131,    3.523560,    3.244324,    3.234253,   
L00000238,    3.251953,    3.388977,    3.237305,    3.236389,    3.109436,    3.523560,    3.244629,    3.234863,   
L00000239,    3.251038,    3.395081,    3.237000,    3.236389,    3.108826,    3.523560,    3.244019,    3.234253,   
L00000240,    3.250732,    3.388062,    3.236389,    3.235779,    3.108826,    3.523254,    3.244019,    3.234253,   
L00000241,    3.249817,    3.392639,    3.234863,    3.234558,    3.107910,    3.522644,    3.243103,    3.233337,   
L00000242,    3.251343,    3.388672,    3.236694,    3.236084,    3.109131,    3.523254,    3.244324,    3.234558,   
L00000243,    3.251038,    3.394775,    3.236694,    3.235779,    3.108826,    3.523254,    3.244324,    3.234558,   
L00000244,    3.251343,    3.388062,    3.237000,    3.235474,    3.108826,    3.523254,    3.244019,    3.234558,   
L00000245,    3.250427,    3.393860,    3.235474,    3.235474,    3.108521,    3.522644,    3.243713,    3.233643,   
L00000246,    3.251343,    3.388062,    3.237000,    3.236084,    3.109436,    3.523254,    3.244324,    3.234558,   
L00000247,    3.250427,    3.393860,    3.235779,    3.235474,    3.108215,    3.523254,    3.244019,    3.233643,   
L00000248,    3.251343,    3.387756,    3.237000,    3.236084,    3.108521,    3.523254,    3.243713,    3.234253,   
L00000249,    3.250122,    3.394165,    3.236084,    3.235474,    3.108215,    3.522949,    3.243713,    3.233948,   
L00000250,    3.251648,    3.388367,    3.237610,    3.236084,    3.108826,    3.523254,    3.244324,    3.234863,   
L00000251,    3.251648,    3.395081,    3.237305,    3.236389,    3.109436,    3.523560,    3.244629,    3.234863,   
L00000252,    3.251343,    3.388062,    3.236694,    3.236084,    3.109131,    3.522949,    3.244019,    3.234558,   
L00000253,    3.251343,    3.395081,    3.236694,    3.235779,    3.108826,    3.523560,    3.244629,    3.234863,   
